load_id,pd,qd,pshed,qshed,z_demand
1,159.99999997805443,109.99999998491242,2.1945576546501324e-8,1.5087574378547735e-8,0.9999999998628402
2,17.95300566358067,15.840887350218239,50.04699433641933,44.15911264978176,0.26401478917030397
3,474.2646372136592,271.008364122091,680.7353627863407,388.991635877909,0.4106187335183197
4,128.04717274759741,50.162809942357754,356.9528272524026,139.83719005764226,0.26401478917030397
5,7.11904505708513,4.783108397729072,120.88095494291487,81.21689160227093,0.05561753950847758
6,230.00000229045583,132.00000131452248,-2.29045584346755e-6,-1.3145225005979965e-6,1.0000000099585036
7,170.00000169553238,125.00000124671499,-1.6955323563739142e-6,-1.2467149809777985e-6,1.0000000099737199
8,117.00000110878267,68.0000006444207,-1.1087826736079238e-6,-6.444206889983432e-7,1.000000009476775
9,119.99999998354082,89.99999998765561,1.6459177582776613e-8,1.2344383690028956e-8,0.9999999998628402
10,66.00000062546715,38.00000036011745,-6.254671553022962e-7,-3.6011744509218135e-7,1.000000009476775
11,119.99999998354082,89.99999998765561,1.6459177564260698e-8,1.2344383385836002e-8,0.9999999998628402
12,76.56428885938816,55.97113530410444,213.43571114061186,156.02886469589555,0.26401478917030397
13,169.9999999556382,150.99999996059628,4.436178823288681e-8,3.940370584427367e-8,0.9999999997390482
14,17.000000161105174,10.00000009476775,-1.6110517313429478e-7,-9.476775077491416e-8,1.000000009476775
15,-1.682087255073011e-6,-7.915704729755346e-7,170.00000168208726,80.00000079157047,-9.894630912194183e-9
