load_id,pd,qd,pshed,qshed,z_demand
1,159.9999998166454,109.99999987394372,1.833545917305722e-7,1.2605629324382905e-7,0.9999999988540338
2,64.84083014742225,57.21249718890199,3.1591698525777487,2.787502811098016,0.9535416198150332
3,833.3761681977343,476.2149532558482,321.6238318022657,183.78504674415194,0.7215378079634063
4,462.4676856102911,181.1729077648563,22.532314389708926,8.827092235143693,0.9535416198150332
5,-1.234497562765641e-6,-8.294280499831651e-7,128.00000123449757,86.00000082942805,-9.64451220910657e-9
6,213.13424365969934,122.32052244817528,16.865756340300674,9.679477551824741,0.9266706246073885
7,169.9999999209719,124.9999999418911,7.902810478998368e-8,5.810888978446361e-8,0.9999999995351289
8,-7.856982046253786e-7,-4.566451103805619e-7,117.0000007856982,68.00000045664511,-6.715369270302381e-9
9,119.99999986248406,89.99999989686305,1.3751595400398663e-7,1.031369677253367e-7,0.9999999988540338
10,-4.4321437183995714e-7,-2.5518403227149047e-7,66.00000044321438,38.000000255184034,-6.715369270302381e-9
11,119.99999986248406,89.99999989686305,1.3751595400404084e-7,1.031369596317833e-7,0.9999999988540338
12,276.52706974635964,202.15082340078703,13.472930253640419,9.849176599212985,0.9535416198150332
13,169.9999995995663,150.99999964432067,4.0043369360821973e-7,3.5567931526948694e-7,0.9999999976445078
14,-1.1416127759514047e-7,-6.715369270302381e-8,17.000000114161278,10.000000067153692,-6.715369270302381e-9
15,22.511151052907532,10.593482848427074,147.48884894709246,69.40651715157293,0.13241853560533842
