switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,176.89410786633255,101.38155654507467,199.94751789139838,200.0,true
670671,2,173.86618639511002,99.34871480237203,200.09958719372196,200.0,true
670671,3,202.66531285818775,9.916609602477635,200.28183386693664,200.0,true
671692,1,0.0,0.0,0.0,200.0,true
671692,2,0.0,0.0,0.0,200.0,true
671692,3,0.0,0.0,0.0,200.0,true
632645,1,2.2324050505295907e-6,-0.0004365573626223763,0.00042756876341794103,200.0,true
632645,2,170.51278005891413,106.83406813846622,200.32704962362232,200.0,true
632645,3,115.05089388325152,66.18496097027196,130.72789295153277,200.0,true
632633,1,160.3341075721529,110.49575704467387,190.709430674997,200.0,true
632633,2,120.16061302666378,90.27369153712775,149.62832074980318,200.0,true
632633,3,120.29531513671213,90.2447427424835,148.11511360322146,200.0,true
634675,1,0.0,0.0,0.0,200.0,true
634675,2,0.0,0.0,0.0,200.0,true
634675,3,0.0,0.0,0.0,200.0,true
646611,1,0.0,0.0,0.0,200.0,true
646611,2,0.0,0.0,0.0,200.0,true
646611,3,0.0,0.0,0.0,200.0,true
