switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,127.44505412349093,102.86992768939697,162.88390801207916,1441.066271897306,true
670671,2,112.57146541575916,76.93868538726106,135.36224184278805,1441.066271897306,true
670671,3,136.83627304325162,50.5466254313593,146.11395615629164,1441.066271897306,true
671692,1,61.80937819686944,42.37985038557074,77.01713761108307,700.0,true
671692,2,19.943468064671865,11.340332605761795,23.576568613621458,700.0,true
671692,3,43.80713646547387,26.567234366211764,52.65424197478731,700.0,true
632645,1,34.36432404040634,1.672158629511665,34.159543362593226,700.0,true
632645,2,57.372002648054334,28.43049120169019,63.43816946505446,700.0,true
632645,3,56.970863395371175,35.90112428936182,67.31120444902278,700.0,true
632633,1,110.11899167874323,40.20615484086242,116.39308174934206,700.0,true
632633,2,33.02186794986384,2.569579459407738,32.81555339582547,700.0,true
632633,3,88.0433017366242,51.52517147553648,101.96965432695121,700.0,true
634675,1,51.29546232450362,-0.23447621287936324,52.76038651692374,1441.066271897306,true
634675,2,-11.09577906581587,-30.51811040880492,33.39202643047258,1441.066271897306,true
634675,3,43.92565472094449,18.437481581125557,49.0035323268903,1441.066271897306,true
646611,1,34.36432404040634,1.6724855083563301,35.403044395508935,700.0,true
646611,2,-42.6279973199349,-37.02953995630323,58.102170879263916,700.0,true
646611,3,6.970863433827582,7.2057990105094465,10.31782388156673,700.0,true
