switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,0.0,0.0,0.0,300.0,false
670671,2,0.0,0.0,0.0,300.0,false
670671,3,0.0,0.0,0.0,300.0,false
671692,1,85.0,-126.7081476309834,151.97209597263614,300.0,true
671692,2,0.0,-204.84752602081338,202.69484266588134,300.0,true
671692,3,85.0,-127.11985045181137,152.19170588695368,300.0,true
632645,1,213.0,-40.711282108208444,215.5736764004179,300.0,true
632645,2,285.0,-13.850697517589783,283.8804178307718,300.0,true
632645,3,200.0,-61.122994226280284,207.84829616268462,300.0,true
632633,1,160.0,109.9994183292423,193.01664402536574,300.0,true
632633,2,120.0,89.999418690028,149.2342677614186,300.0,true
632633,3,120.0,89.99941784471878,149.07921067181314,300.0,true
634675,1,0.0,0.0,0.0,300.0,false
634675,2,0.0,0.0,0.0,300.0,false
634675,3,0.0,0.0,0.0,300.0,false
646611,1,213.0,-40.71093229946501,215.7592243675136,300.0,true
646611,2,0.0,-204.8503476747249,203.6334872097413,300.0,true
646611,3,85.0,-127.12264440253416,152.174968442862,300.0,true
