switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,0.0,0.0,0.0,200.0,false
670671,2,0.0,0.0,0.0,200.0,false
670671,3,0.0,0.0,0.0,200.0,false
671692,1,129.40599333123802,-50.063881805495406,138.28221820850467,200.0,true
671692,2,6.225995192625976,-140.251438406317,138.67089858096827,200.0,true
671692,3,111.55203652885473,-46.384972574927545,121.17563487365923,200.0,true
632645,1,201.0456202715449,-1.9341458253923383,199.81697944489676,200.0,true
632645,2,201.44930456081426,-1.4204170659085473,199.9999999999003,200.0,true
632645,3,200.2050435607153,-1.6519149176322312,199.9999999999,200.0,true
632633,1,160.0,109.99941801374263,192.9690301289997,200.0,true
632633,2,120.0,89.99941615539122,148.9167921765306,200.0,true
632633,3,120.0,89.9994236894928,149.84092883096386,200.0,true
634675,1,0.0,0.0,0.0,200.0,false
634675,2,0.0,0.0,0.0,200.0,false
634675,3,0.0,0.0,0.0,200.0,false
646611,1,201.0456202715449,-1.9337958633208416,199.99999999990024,200.0,true
646611,2,6.226020196292523,-140.2542560284428,139.18223679700054,200.0,true
646611,3,171.00495207381556,-18.409882308481855,172.1746365360741,200.0,true
