switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,174.90650571945605,100.18135589119876,199.99999999987747,200.0,true
670671,2,172.54114010029846,98.59220564665348,199.99999999988592,200.0,true
670671,3,199.92643974451425,10.782802883271934,199.99999999989785,200.0,true
671692,1,0.0,0.0,0.0,200.0,false
671692,2,0.0,0.0,0.0,200.0,false
671692,3,0.0,0.0,0.0,200.0,false
632645,1,0.0,-0.00035248572969237557,0.0003492685196442501,200.0,true
632645,2,169.1031302097961,105.78136985898779,199.99999999987324,200.0,true
632645,3,115.0,65.99965211114393,132.15926788617233,200.0,true
632633,1,201.79775066818556,-4.2384093207209395,199.99999999995066,200.0,true
632633,2,120.0,-58.50275689946173,133.86049184069736,200.0,true
632633,3,161.79775066808946,-22.461101636098004,162.81478496217863,200.0,true
634675,1,41.797750668393256,-114.23782316153607,120.77072884511995,200.0,true
634675,2,0.0,-148.5021831525788,148.8496802498298,200.0,true
634675,3,41.79775066824524,-112.4605223511748,119.8207184897154,200.0,true
646611,1,0.0,0.0,0.0,200.0,false
646611,2,0.0,0.0,0.0,200.0,false
646611,3,0.0,0.0,0.0,200.0,false
