switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,34.450108485616724,50.712112214603906,60.54016952795039,1441.066271897306,true
670671,2,41.27053185724756,50.81396412635524,64.6333999534935,1441.066271897306,true
670671,3,37.55142568189444,47.11885931199146,59.51750371798571,1441.066271897306,true
671692,1,9.394812841518561,18.60267386738578,21.4196337786341,700.0,true
671692,2,8.263949592190414,16.274634502718584,18.75969214897222,700.0,true
671692,3,7.962852309763002,21.33412170557407,23.404896600129632,700.0,true
632645,1,2.2204563629387204,-15.900606932033595,15.841886714803929,700.0,true
632645,2,0.49755651829618136,-14.360954539713177,14.174900689073118,700.0,true
632645,3,3.915579725598287,-17.80310675593295,17.99125151193763,700.0,true
632633,1,12.022195471269853,-11.202115721079345,16.214285094396566,700.0,true
632633,2,-1.666133282020108,-17.429311109294883,17.271567439193515,700.0,true
632633,3,8.461699857347007,-14.49261219746239,16.56349340303844,700.0,true
634675,1,4.694635219222826,-16.239268278631798,17.388257104734947,1441.066271897306,true
634675,2,-7.161803471055378,-21.550518632728277,23.358717374622316,1441.066271897306,true
634675,3,2.9660296683117364,-18.613819723672616,19.38835112800716,1441.066271897306,true
646611,1,2.2204563629387204,-15.900280158047208,16.52283225082143,700.0,true
646611,2,-11.959318799092786,-22.514937186643024,26.237425287047714,700.0,true
646611,3,-2.3128936494213477,-21.377382093015186,22.12942599435081,700.0,true
