bus_name,phase,voltage_pu
611,A,0.988749578315585
611,B,1.0157364009537684
611,C,0.9647672746301516
632,A,0.9945407894525683
632,B,1.0200543047708928
632,C,0.9753800981425719
633,A,0.9945407766448081
633,B,1.0200543015854557
633,C,0.9753800892362893
634,A,0.9852262867021366
634,B,1.023545492465345
634,C,0.963238932317854
645,A,0.9945407894525683
645,B,1.0200542999244737
645,C,0.9753800960976148
646,A,0.9951239526572658
646,B,1.0183679342521708
646,C,0.974263929008763
652,A,0.9825816222646258
652,B,1.0179405252207256
652,C,0.9655948313141893
670,A,0.9890981025723606
670,B,1.0159921434094634
670,C,0.9671242627981008
671,A,0.9890980935709813
671,B,1.0159921368403764
671,C,0.9671242528415664
675,A,0.9852262766702293
675,B,1.023545491313653
675,C,0.9632389255663596
680,A,0.9890981062390855
680,B,1.0159921511899126
680,C,0.9671242666904024
684,A,0.9878754979111334
684,B,1.0162664083816246
684,C,0.965916513663237
692,A,0.9834143255927328
692,B,1.0240275257156026
692,C,0.962049824127175
rg60,A,1.03
rg60,B,1.03
rg60,C,1.03
