bus_id,vm_avg,z_voltage
1,1.03,0.9999999920939904
2,1.0300000041894555,0.9777425455715014
3,1.0366738552361716,0.9999999866583593
4,1.0299879287624554,0.9777804690387749
5,1.0366694800752005,0.9999998173256957
6,1.0442785343740437,0.9937431465499907
7,1.0339034003101888,0.9999999921620375
8,1.038143685004705,0.9892279792572838
9,1.03814369817514,0.9892144073984008
10,1.0381436864313165,0.9892143813101547
11,1.0300064832944376,0.9777499340789471
12,1.0366694842830542,0.9957174826465836
13,1.0378388605424858,0.988682218466101
14,1.0339098920701655,0.9999999907419904
15,1.0381436964701918,0.9892143987463596
16,1.0381436964161466,0.9892143986209836
