load_id,pd,qd,pshed,qshed,z_demand
1,120.7476773102698,83.01402815081047,39.25232268973023,26.985971849189525,0.7546729831891862
2,67.99999674574227,59.99999712859612,3.2542577345767224e-6,2.8714038828238175e-6,0.9999999521432686
3,1154.9999999690813,659.9999999823322,3.0918744314590205e-8,1.7667758106021058e-8,0.9999999999732305
4,484.9999767894853,189.99999090722105,2.321051472818042e-5,9.092778945169328e-6,0.9999999521432686
5,9.222997629567876,6.196701532365917,118.77700237043213,79.80329846763408,0.07205466898099903
6,229.99998224996617,131.99998981302406,1.7750033855802277e-5,1.0186975944100593e-5,0.9999999228259399
7,49.46646661314322,36.37240192142883,120.53353338685679,88.62759807857115,0.2909792153714307
8,55.26086350976961,32.117424945849,61.73913649023039,35.882575054151005,0.47231507273307355
9,90.56075798270234,67.92056848702676,29.43924201729767,22.07943151297324,0.7546729831891862
10,31.172794800382853,17.947972763856797,34.82720519961715,20.052027236143203,0.47231507273307355
11,90.56075798270234,67.92056848702676,29.439242017297662,22.07943151297325,0.7546729831891862
12,289.9999861215479,211.99998985437296,1.3878452127137505e-5,1.0145627073829047e-5,0.9999999521432686
13,3.489806993997659e-6,3.0997697417273326e-6,169.999996510193,150.99999690023026,2.0528276435280347e-8
14,8.02935623646225,4.723150727330736,8.970643763537751,5.276849272669264,0.47231507273307355
15,-1.2096386105821813e-6,-5.692416990974971e-7,170.0000012096386,80.00000056924169,-7.115521238718714e-9
