bus_name,phase,voltage_pu
611,A,1.0
611,B,0.9999999999999999
611,C,1.0
632,A,1.0320758767410287
632,B,1.026171354922405
632,C,1.0246756385165274
633,A,1.0
633,B,0.9999999999999999
633,C,1.0
634,A,1.0
634,B,0.9999999999999999
634,C,1.0
645,A,1.0
645,B,0.9999999999999999
645,C,1.0
646,A,1.0
646,B,0.9999999999999999
646,C,1.0
652,A,1.0
652,B,0.9999999999999999
652,C,1.0
670,A,1.0327681671992475
670,B,1.0248944889244942
670,C,1.0229089163242886
671,A,1.0
671,B,0.9999999999999999
671,C,1.0
675,A,1.0
675,B,0.9999999999999999
675,C,1.0
680,A,1.0
680,B,0.9999999999999999
680,C,1.0
684,A,1.0
684,B,0.9999999999999999
684,C,1.0
692,A,1.0
692,B,0.9999999999999999
692,C,1.0
rg60,A,1.03
rg60,B,1.03
rg60,C,1.0299999999999998
