load_id,pd_served,pshed,qd_served,qshed
1,0.004586129680777147,159.99541387031923,0.0031529641555342884,109.99684703584447
2,0.0019491051143302874,67.99805089488567,0.00171979863029143,59.99828020136971
3,0.03310612363311003,1154.9668938763668,0.01891778493320573,659.9810822150667
4,0.013901705594855726,484.98609829440517,0.005446028995922862,189.99455397100408
5,0.0036689037446217174,127.99633109625537,0.0024650447034177164,85.99753495529659
6,0.006592561416117149,229.9934074385839,0.003783556986641146,131.99621644301337
7,0.004872762785825719,169.99512723721418,0.003582913813107146,124.9964170861869
8,0.0033536073290682884,116.99664639267093,0.0019491051143302874,67.99805089488567
9,0.00343959726058286,119.99656040273942,0.002579697945437145,89.99742030205456
10,0.0018917784933205728,65.99810822150668,0.0010892057991845722,37.99891079420082
11,0.00343959726058286,119.99656040273942,0.002579697945437145,89.99742030205456
12,0.008312360046408578,289.99168763995357,0.00607662182702972,211.99392337817298
13,0.004872762785825719,169.99512723721418,0.004328159886233432,150.99567184011377
14,0.00048727627858257186,16.999512723721416,0.0002866331050485717,9.999713366894952
15,0.004872762785825719,169.99512723721418,0.0022930648403885734,79.99770693515961
