load_id,pd_served,pshed,qd_served,qshed
1,160.0,0.0,110.0,0.0
2,63.04675498815108,4.953245011848921,55.629489695427424,4.370510304572576
3,1155.0,0.0,660.0,0.0
4,449.67170837137166,35.328291628628335,176.16005070218685,13.839949297813149
5,5.8939715473578635,122.10602845264214,3.9600121333810647,82.03998786661893
6,230.0,0.0,132.0,0.0
7,27.290590587029715,142.70940941297027,20.066610725757144,104.93338927424286
8,51.16561466757881,65.83438533242119,29.737280319618453,38.26271968038155
9,120.0,0.0,90.0,0.0
10,28.86265442786497,37.13734557213503,16.617891943316195,21.382108056683805
11,120.0,0.0,90.0,0.0
12,268.87586686123257,21.124133138767434,196.5575302571769,15.442469742823107
13,0.0,170.0,0.0,151.0
14,7.434320079904613,9.565679920095388,4.373129458767419,5.626870541232581
15,0.0,170.0,0.0,80.0
