alpha,period,lambda,total_shed,max_shed
0.0,1,5.0,707.7573734001115,391.76405119643863
0.0,2,30.0,1634.0139662465797,698.9426822481917
0.0,3,5.01,992.0623260990471,489.70506399554824
0.1111111111111111,1,5.0,707.7573734001115,391.76405119643863
0.1111111111111111,2,30.0,1634.0139662465965,698.9426822481917
0.1111111111111111,3,5.01,992.0623260990542,489.70506399554824
0.2222222222222222,1,5.0,707.7573734001115,391.76405119643863
0.2222222222222222,2,30.0,1634.0139662465965,698.9426822481917
0.2222222222222222,3,5.01,992.0623260990542,489.70506399554824
0.3333333333333333,1,5.0,707.7573734001115,391.76405119643863
0.3333333333333333,2,30.0,1634.0139662465965,698.9426822481917
0.3333333333333333,3,5.01,992.0623260990542,489.70506399554824
0.4444444444444444,1,5.0,707.7573734001115,391.76405119643863
0.4444444444444444,2,30.0,1634.0139662465965,698.9426822481917
0.4444444444444444,3,5.01,992.0623260990542,489.70506399554824
0.5555555555555556,1,5.0,707.7573734001115,391.76405119643863
0.5555555555555556,2,30.0,1634.0139662465965,698.9426822481917
0.5555555555555556,3,5.01,1704.5549469207647,495.84664536741224
0.6666666666666666,1,5.0,1430.1912488154835,421.469648562306
0.6666666666666666,2,30.0,1634.0139662465965,698.9426822481917
0.6666666666666666,3,5.01,1704.5549469207647,495.84664536741224
0.7777777777777778,1,5.0,1430.191248815474,421.4696485623004
0.7777777777777778,2,30.0,1634.0139662465965,698.9426822481917
0.7777777777777778,3,5.01,1704.5549469207647,495.84664536741224
0.8888888888888888,1,5.0,1430.191248815474,421.4696485623004
0.8888888888888888,2,30.0,1634.0139662465965,698.9426822481917
0.8888888888888888,3,5.01,1880.5293878153334,495.84664536741224
1.0,1,5.0,1430.191248815474,421.4696485623004
1.0,2,30.0,1634.0139662465965,698.9426822481917
1.0,3,5.01,1880.5293878153334,495.84664536741224
