switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,127.4358672976341,102.85990200358641,162.8706538492351,1441.066271897306,true
670671,2,112.58430941494395,76.94786816964272,135.37788164058065,1441.066271897306,true
670671,3,136.73175524937022,50.5579115853613,146.01958417343204,1441.066271897306,true
671692,1,61.799797319734886,42.375563076784005,77.0065100323646,700.0,true
671692,2,19.957750978862784,11.34401937608699,23.591196961295076,700.0,true
671692,3,43.761371477716715,26.57266657363828,52.61692123867672,700.0,true
632645,1,34.36393042309832,1.677897272872236,34.15943040712629,700.0,true
632645,2,57.37344237430012,28.424995703189115,63.43703030175652,700.0,true
632645,3,57.02961692191068,35.89529580264265,67.35779467392534,700.0,true
632633,1,110.1285732911195,40.21044916605183,116.40348029261038,700.0,true
632633,2,33.00758530516861,2.5659133828547667,32.80116374891547,700.0,true
632633,3,88.08906727416804,51.519743374653494,102.00640007264809,700.0,true
634675,1,51.30504362786079,-0.23018209892479166,52.77015790602067,1441.066271897306,true
634675,2,-11.11006194227542,-30.52177665803618,33.40055081769431,1441.066271897306,true
634675,3,43.97142002672402,18.432053307603006,49.04473116471093,1441.066271897306,true
646611,1,34.36393042309832,1.6782241517656549,35.40292189730016,700.0,true
646611,2,-42.62655816855422,-37.03503583470776,58.10475516615619,700.0,true
646611,3,7.029616695521191,7.199970371832888,10.355661913768937,700.0,true
