load_id,pd,qd,pshed,qshed,z_demand
1,159.99999770810817,109.99999842432436,2.2918918332089096e-6,1.5756756234813171e-6,0.999999985675676
2,40.33783994462119,35.59221171584222,27.662160055378816,24.40778828415778,0.5932035285973704
3,468.78294343491837,267.8759676770962,686.2170565650816,392.12403232290376,0.4058726782986306
4,287.7037113697246,112.70867043350037,197.29628863027537,77.29132956649963,0.5932035285973704
5,13.261286793037772,8.909927064072253,114.73871320696223,77.09007293592775,0.1036038030706076
6,230.00000220612617,132.00000126612457,-2.2061261466136386e-6,-1.2661245831240884e-6,1.0000000095918529
7,170.00000169745624,125.00000124812959,-1.6974562507117126e-6,-1.2481295944311706e-6,1.0000000099850368
8,117.00000077808973,68.00000045222309,-7.780897506326794e-7,-4.522230996560066e-7,1.0000000066503396
9,119.99999828108113,89.99999871081084,1.7189188756436175e-6,1.2891891565543705e-6,0.999999985675676
10,66.00000043892241,38.00000025271291,-4.389224322313243e-7,-2.527129074791192e-7,1.0000000066503396
11,119.99999828108113,89.99999871081084,1.7189188761377143e-6,1.2891891557758509e-6,0.999999985675676
12,172.0290232932374,125.75914806264251,117.9709767067626,86.24085193735749,0.5932035285973704
13,-1.6620704971512796e-6,-1.4763096768814309e-6,170.0000016620705,151.00000147630968,-9.776885277360469e-9
14,17.000000113055773,10.000000066503397,-1.1305577492866149e-7,-6.650339788763822e-8,1.0000000066503396
15,-1.6517041732164218e-6,-7.772725521018456e-7,170.00000165170417,80.00000077727255,-9.71590690127307e-9
