switch_name,phase,p,q,c_mag,current_rating,is_closed
632645,1,0.0,-0.0003742995076243779,0.0003599583773364621,700.0,true
632645,2,285.00000266155615,190.99963333163979,332.1861215180716,700.0,true
632645,3,115.0000010480655,65.99962849457576,127.79060212125695,700.0,true
671692,1,-165.2084947180247,-95.11733852823134,185.08112778580534,700.0,true
671692,2,-158.08974024962527,-90.33442510160337,176.77549377924694,700.0,true
671692,3,-158.08973864009025,16.160970893748495,154.28507963636076,700.0,true
632633,1,538.2541224204007,117.13671056513331,529.7468434612875,700.0,true
632633,2,296.0425274978385,-16.799866684380593,287.1010028531509,700.0,true
632633,3,439.6531032104045,-7.831091759889578,423.79590672669167,700.0,true
646611,1,0.0,0.0,0.0,700.0,true
646611,2,0.0,0.0,0.0,700.0,true
646611,3,0.0,0.0,0.0,700.0,true
