load_id,pd,qd,pshed,qshed,z_demand
1,159.9999998009743,109.99999986316985,1.9902570286190632e-7,1.3683015350858914e-7,0.9999999987560895
2,46.49943018097723,41.0289089832152,21.500569819022775,18.971091016784804,0.6838151497202534
3,540.7755721820687,309.0146126754678,614.2244278179313,350.9853873245322,0.4682039585991936
4,331.6503476143228,129.9248784468481,153.34965238567713,60.075121553151874,0.6838151497202533
5,50.31446619046483,33.805031971718556,77.68553380953519,52.19496802828145,0.39308176711300646
6,229.99999974758742,131.99999985513713,2.524125855391487e-7,1.448628702666713e-7,0.999999998902554
7,169.9999999714828,124.99999997903147,2.8517192063991766e-8,2.096853143165812e-8,0.9999999998322517
8,117.0000001441425,68.00000008377513,-1.4414251520227672e-7,-8.377512603178829e-8,1.0000000012319872
9,119.99999985073073,89.99999988804805,1.4926926701717402e-7,1.1195194545438199e-7,0.9999999987560895
10,66.00000008131116,38.000000046815515,-8.131115609256923e-8,-4.68155182216136e-8,1.0000000012319872
11,119.99999985073073,89.99999988804805,1.492692645712207e-7,1.1195194567469187e-7,0.9999999987560895
12,198.30639341887348,144.96881174069372,91.69360658112655,67.0311882593063,0.6838151497202534
13,-1.6253240960604278e-6,-1.4436702265007329e-6,170.0000016253241,151.00000144367021,-9.560729976826046e-9
14,17.000000020943784,10.000000012319871,-2.0943781501008204e-8,-1.2319873072300578e-8,1.0000000012319872
15,-1.6470855528584513e-6,-7.750990836980947e-7,170.00000164708555,80.00000077509908,-9.688738546226184e-9
