bus_name,phase,voltage_pu
611,A,0.9677972760979575
611,B,1.0144146600135304
611,C,0.9429291364096408
632,A,0.9933339791370112
632,B,1.020589382571554
632,C,0.9740144060435011
632633,A,0.9933339791370112
632633,B,1.020589382571554
632633,C,0.9740144060435011
632645,A,0.9933339791370112
632645,B,1.020589382571554
632645,C,0.9740144060435011
633,A,0.9933339571020325
633,B,1.0205893728094342
633,C,0.9740143868776722
634,A,0.975808874987681
634,B,1.0182120348168864
634,C,0.9517592015204505
645,A,0.9933339791370113
645,B,1.0205893777276775
645,C,0.9740144039956711
646,A,0.9939178494937253
646,B,1.0189038473338032
646,C,0.9728956461127692
646611,A,0.9677972760979575
646611,B,1.0144146600135304
646611,C,0.9429291364096408
652,A,0.9614915767140204
652,B,1.0166448170328457
652,C,0.9438600748202115
670,A,0.9940596485644486
670,B,1.0193204851630064
670,C,0.9721320967259236
671,A,0.9669039984508443
671,B,1.0149434509694766
671,C,0.9441596458545413
671692,A,0.9669039984508443
671692,B,1.0149434509694766
671692,C,0.9441596458545413
675,A,0.9757895378400144
675,B,1.0182043051320948
675,C,0.9517421744691374
680,A,0.9669040107867304
680,B,1.0149434653955232
680,C,0.9441596593564483
684,A,0.9669016944413374
684,B,1.0149434509692463
684,C,0.9441565200889092
692,A,0.966904007657443
692,B,1.0149434575453509
692,C,0.9441596560491755
rg60,A,1.03
rg60,B,1.03
rg60,C,1.03
