load_id,pd,qd,pshed,qshed,z_demand
1,159.9999971923356,109.99999806973072,2.8076644091202543e-6,1.9302692776135778e-6,0.9999999824520974
2,40.337839848739776,35.592211631240986,27.662160151260217,24.407788368759018,0.5932035271873497
3,468.78294479749513,267.8759684557115,686.2170552025049,392.12403154428847,0.40587267947835076
4,287.7037106858646,112.70867016559644,197.2962893141354,77.29132983440356,0.5932035271873497
5,13.26128716244225,8.909927312265886,114.73871283755777,77.09007268773411,0.10360380595658007
6,230.0000022453427,132.00000128863147,-2.245342735274578e-6,-1.288631479640497e-6,1.0000000097623596
7,170.00000161960406,125.00000119088533,-1.6196040576348647e-6,-1.1908853297324905e-6,1.0000000095270827
8,117.00000092979258,68.00000054039226,-9.297925787602478e-7,-5.403922744268394e-7,1.000000007946945
9,119.99999789425169,89.99999842068877,2.1057483121748394e-6,1.5793112305648794e-6,0.9999999824520974
10,66.00000052449838,38.00000030198392,-5.244983831834317e-7,-3.0198391283709054e-7,1.000000007946945
11,119.99999789425169,89.99999842068877,2.105748313625854e-6,1.5793112323412354e-6,0.9999999824520974
12,172.02902288433143,125.75914776371813,117.9709771156686,86.24085223628185,0.5932035271873497
13,-1.6103010969027989e-6,-1.4303262684254273e-6,170.0000016103011,151.00000143032628,-9.472359393545876e-9
14,17.000000135098066,10.000000079469451,-1.3509806767549855e-7,-7.946945027712192e-8,1.000000007946945
15,-1.3804805449216344e-6,-6.496379034925338e-7,170.00000138048054,80.0000006496379,-8.120473793656673e-9
