load_id,pd_served,pshed,qd_served,qshed
1,160.0,0.0,110.0,0.0
2,68.0,0.0,60.0,0.0
3,784.1224337954413,370.87756620455866,448.06996216882357,211.93003783117643
4,485.0,0.0,190.0,0.0
5,89.44594613213451,38.55405386786549,60.096495057527875,25.903504942472125
6,230.0,0.0,132.0,0.0
7,127.53914882625826,42.460851173741744,93.77878590166048,31.221214098339516
8,83.82643438341799,33.17356561658201,48.719637077542075,19.280362922457925
9,120.0,0.0,90.0,0.0
10,47.28670657526143,18.713293424738573,27.225679543332337,10.774320456667663
11,120.0,0.0,90.0,0.0
12,290.0,0.0,212.0,0.0
13,0.0,170.0,0.0,151.0
14,12.179909269385519,4.820090730614481,7.164652511403247,2.835347488596753
15,155.3994210181017,14.600578981898309,73.12913930263609,6.870860697363909
