switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,177.5810852129686,101.66309562503281,199.9999999997634,200.0,true
670671,2,175.6787071708985,100.38500087178436,199.99999999993221,200.0,true
670671,3,202.77358340666376,9.613249636387973,199.9999999998749,200.0,true
671692,1,0.0,0.0,0.0,200.0,true
671692,2,0.0,0.0,0.0,200.0,true
671692,3,0.0,0.0,0.0,200.0,true
632645,1,0.0,-0.000363351744296633,0.0003546580086870301,200.0,true
632645,2,172.02063601705976,107.92658214359467,199.99999999985675,200.0,true
632645,3,115.0,65.99964242123652,130.35817013782253,200.0,true
632633,1,204.8207191374545,-5.79218324785265,199.9999999999217,200.0,true
632633,2,89.8655393530228,-94.40312269136174,128.3638559906499,200.0,true
632633,3,174.8655393530175,-18.244015210520104,172.85111317886077,200.0,true
634675,1,85.0,-88.16832352356776,119.76105594663862,200.0,true
634675,2,0.0,-161.80168188981983,159.13421092018777,200.0,true
634675,3,85.0,-85.6425745840662,118.9165208537086,200.0,true
646611,1,0.0,0.0,0.0,200.0,true
646611,2,0.0,0.0,0.0,200.0,true
646611,3,0.0,0.0,0.0,200.0,true
