load_id,pd,qd,pshed,qshed,z_demand
1,160.0,110.0,0.0,0.0,1.0
2,0.0,0.0,68.0,60.0,0.0
3,521.5985525838646,298.0563157622084,633.4014474161354,361.9436842377916,0.45160047842758844
4,0.0,0.0,485.0,190.0,0.0
5,3.0269563507982724,2.033736298192589,124.97304364920173,83.9662637018074,0.023648096490611503
6,230.0,132.0,0.0,0.0,1.0
7,55.3355836911646,40.68792918467985,114.6644163088354,84.31207081532014,0.3255034334774388
8,117.0,68.0,0.0,0.0,1.0
9,120.0,90.0,0.0,0.0,1.0
10,66.0,38.0,0.0,0.0,1.0
11,120.0,90.0,0.0,0.0,1.0
12,0.0,0.0,290.0,212.0,0.0
13,0.0,0.0,170.0,151.0,0.0
14,17.0,10.0,0.0,0.0,1.0
15,28.673404743218505,13.49336693798518,141.3265952567815,66.50663306201483,0.16866708672481473
