load_id,pd,qd,pshed,qshed,z_demand
1,119.82071913731319,82.37674440690282,40.17928086268681,27.623255593097184,0.7488794946082075
2,0.0,0.0,68.0,60.0,0.0
3,527.0361215126954,301.1634980072546,627.9638784873046,358.8365019927454,0.45630833031402207
4,0.0,0.0,485.0,190.0,0.0
5,1.9023780420700647,1.2781602470158246,126.09762195792993,84.72183975298418,0.01486232845367238
6,230.0,132.0,0.0,0.0,1.0
7,57.02063601718836,41.92693824793262,112.97936398281163,83.07306175206739,0.3354155059834609
8,117.0,68.0,0.0,0.0,1.0
9,89.8655393529849,67.39915451473867,30.134460647015104,22.60084548526133,0.7488794946082075
10,66.0,38.0,0.0,0.0,1.0
11,89.8655393529849,67.39915451473867,30.134460647015104,22.60084548526133,0.7488794946082075
12,0.0,0.0,290.0,212.0,0.0
13,170.0,151.0,0.0,0.0,1.0
14,17.0,10.0,0.0,0.0,1.0
15,27.094876235765256,12.750529993301296,142.90512376423476,67.2494700066987,0.1593816249162662
