switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,176.89410786633255,101.38155654507464,199.94751789139835,200.0,true
670671,2,173.86618639511016,99.34871480237209,200.0995871937221,200.0,true
670671,3,202.6653128581881,9.916609602477862,200.28183386693698,200.0,true
671692,1,0.0,0.0,0.0,200.0,true
671692,2,0.0,0.0,0.0,200.0,true
671692,3,0.0,0.0,0.0,200.0,true
632645,1,2.232405050529618e-6,-0.00043655736262237637,0.00042756876341794103,200.0,true
632645,2,170.51278005891422,106.8340681384663,200.32704962362243,200.0,true
632645,3,115.0508938832515,66.18496097027196,130.72789295153277,200.0,true
632633,1,160.33410757215293,110.49575704467388,190.709430674997,200.0,true
632633,2,120.16061302666378,90.27369153712775,149.62832074980318,200.0,true
632633,3,120.29531513671213,90.24474274248352,148.1151136032215,200.0,true
634675,1,0.0,0.0,0.0,200.0,true
634675,2,0.0,0.0,0.0,200.0,true
634675,3,0.0,0.0,0.0,200.0,true
646611,1,0.0,0.0,0.0,200.0,true
646611,2,0.0,0.0,0.0,200.0,true
646611,3,0.0,0.0,0.0,200.0,true
