switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,177.00648775828063,101.42868179825513,199.9534292134257,200.0,true
670671,2,174.1500951545924,99.51093842950458,200.08802283034527,200.0,true
670671,3,202.85126232394694,9.833246190228166,200.25715451061896,200.0,true
671692,1,0.0,0.0,0.0,200.0,true
671692,2,0.0,0.0,0.0,200.0,true
671692,3,0.0,0.0,0.0,200.0,true
632645,1,2.1117914260872976e-6,-0.0004370742785670305,0.0004278643870964763,200.0,true
632645,2,170.73205808941304,106.99426429517364,200.3015482580609,200.0,true
632645,3,115.04791957275793,66.17403533812495,130.60434412950806,200.0,true
632633,1,160.31467698438,110.46660305725264,190.58399650931028,200.0,true
632633,2,120.15079439947891,90.25722210285824,149.3905051392919,200.0,true
632633,3,120.27770470630816,90.22996751512147,147.96149327209824,200.0,true
634675,1,0.0,0.0,0.0,200.0,true
634675,2,0.0,0.0,0.0,200.0,true
634675,3,0.0,0.0,0.0,200.0,true
646611,1,0.0,0.0,0.0,200.0,true
646611,2,0.0,0.0,0.0,200.0,true
646611,3,0.0,0.0,0.0,200.0,true
