switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,177.0056397696436,101.43002948470563,199.99999999988214,200.0,true
670671,2,174.15009313186573,99.5115561338803,199.99999999988734,200.0,true
670671,3,202.73241103583214,9.51381206450669,199.99999999989834,200.0,true
671692,1,0.0,0.0,0.0,200.0,true
671692,2,0.0,0.0,0.0,200.0,true
671692,3,0.0,0.0,0.0,200.0,true
632645,1,0.0,-0.00036110020869276863,0.00035355246484787317,200.0,true
632645,2,170.56549892110678,106.8566346619164,199.99999999987477,200.0,true
632645,3,115.0,65.99964264042137,130.4019581927116,200.0,true
632633,1,160.0,109.9994001003075,190.10609667525875,200.0,true
632633,2,120.0,89.99941706347205,149.05073999196927,200.0,true
632633,3,120.0,89.99940523307134,147.52075777397653,200.0,true
634675,1,0.0,0.0,0.0,200.0,true
634675,2,0.0,0.0,0.0,200.0,true
634675,3,0.0,0.0,0.0,200.0,true
646611,1,0.0,0.0,0.0,200.0,true
646611,2,0.0,0.0,0.0,200.0,true
646611,3,0.0,0.0,0.0,200.0,true
