alpha,period,lambda,total_shed,max_shed
0.6363636363636364,3,5.01,52.608434397174264,15.463258785942495
0.6363636363636364,4,6.4,57.45824590740948,16.61946902654868
0.6363636363636364,5,17.17,55.13640874970872,15.463258785942495
0.6363636363636364,6,30.0,63.16272840344659,16.23003194888179
0.6363636363636364,7,23.15,58.91208778085902,15.718849840255594
0.6363636363636364,8,11.95,39.253434491812094,10.223642172523963
0.7272727272727273,1,5.0,36.66851596695956,8.69009584664537
0.7272727272727273,2,5.0,41.97304629640094,9.456869009584363
0.7272727272727273,3,5.01,75.30491998076931,15.463258785942495
0.7272727272727273,4,6.4,80.51255900645103,16.61946902654868
0.7272727272727273,5,17.17,77.83289437271193,15.463258785942495
0.7272727272727273,6,30.0,75.05653371318071,16.230031948881383
0.7272727272727273,7,23.15,68.89438866581477,15.718849840255594
0.7272727272727273,8,11.95,39.253434491812094,10.223642172523963
0.8181818181818182,1,5.0,36.66851596695956,8.69009584664537
0.8181818181818182,2,5.0,41.973046296401634,9.456869009584667
0.8181818181818182,3,5.01,75.30492002017746,15.463258785942495
0.8181818181818182,4,6.4,80.51255900645103,16.61946902654868
0.8181818181818182,5,17.17,77.83289437271193,15.463258785942495
0.8181818181818182,6,30.0,63.16272840344659,16.23003194888179
0.8181818181818182,7,23.15,58.91208778085902,15.718849840255594
0.8181818181818182,8,11.95,48.22688581924572,10.223642172523963
0.9090909090909091,1,5.0,36.66851596695956,8.69009584664537
0.9090909090909091,2,5.0,41.973046296401634,9.456869009584667
0.9090909090909091,3,5.01,75.30492002017746,15.463258785942495
0.9090909090909091,4,6.4,80.51255900645103,16.61946902654868
0.9090909090909091,5,17.17,77.83289437271193,15.463258785942495
0.9090909090909091,6,30.0,63.16272840344659,16.23003194888179
0.9090909090909091,7,23.15,58.91208778085902,15.718849840255594
0.9090909090909091,8,11.95,48.22688581924572,10.223642172523963
1.0,1,5.0,36.66851596695956,8.69009584664537
1.0,2,5.0,41.973046296401634,9.456869009584667
1.0,3,5.01,75.30492002017746,15.463258785942495
1.0,4,6.4,80.51255900645103,16.61946902654868
1.0,5,17.17,77.83289437271193,15.463258785942495
1.0,6,30.0,63.16272840344659,16.23003194888179
1.0,7,23.15,58.91208778085902,15.718849840255594
1.0,8,11.95,48.22688581924572,10.223642172523963
