load_id,pd_served,pshed,qd_served,qshed
1,159.99997233811337,2.7661886633723043e-5,109.99998098245294,1.9017547060684592e-5
2,24.345845131196455,43.654154868803545,21.48162805693805,38.51837194306195
3,170.50505013713388,984.4949498628662,97.43145722121938,562.5685427787806
4,173.6431601269159,311.35683987308414,68.02515551363716,121.97484448636284
5,97.8886066660495,30.111393333950502,65.76890760375201,20.231092396247988
6,160.17431647272812,69.82568352727188,91.92612945391353,40.07387054608647
7,169.99999261887797,7.381122031802079e-6,124.99999457270438,5.427295619142569e-6
8,117.00000103570648,-1.0357064752497536e-6,68.00000060194907,-6.019490683684126e-7
9,119.99997925358502,2.0746414975292282e-5,89.99998444018877,1.555981123146921e-5
10,66.00000058424467,-5.842446739734442e-7,38.0000003363833,-3.36383301657861e-7
11,119.99997925358502,2.0746414975292282e-5,89.99998444018877,1.555981123146921e-5
12,103.82786894186724,186.17213105813278,75.90175246784777,136.09824753215224
13,94.49932765608344,75.50067234391656,83.93763809452116,67.06236190547884
14,17.000000150487267,-1.5048726709210314e-7,10.00000008852192,-8.852192046049367e-8
15,131.02250831152313,38.977491688476874,61.65765097012853,18.34234902987147
