load_id,pd_served,pshed,qd_served,qshed
1,-1.580864509253183e-6,160.0000015808645,-1.0868443501115634e-6,110.00000108684435
2,32.35428746430455,35.64571253569545,28.547900703798128,31.452099296201872
3,900.7621973620397,254.23780263796027,514.7212556354513,145.27874436454874
4,230.76219735570155,254.23780264429845,90.40168556202741,99.59831443797259
5,-1.2768214441691566e-6,128.00000127682145,-8.578644078011521e-7,86.0000008578644
6,-1.552345088033283e-7,230.00000015523452,-8.909110940017104e-8,132.00000008909112
7,4.125112542611721e-7,169.99999958748876,3.033170987214501e-7,124.9999996966829
8,116.99999672844619,3.2715538083039064e-6,67.99999809858411,1.9014158851859975e-6
9,-1.1856435582126046e-6,120.00000118564355,-8.892326686594534e-7,90.00000088923267
10,65.9999981545081,1.8454918944144083e-6,37.99999893744406,1.0625559383470318e-6
11,-1.1856357323306998e-6,120.00000118563574,-8.892267992480248e-7,90.0000008892268
12,137.9815200683576,152.0184799316424,100.86924915342006,111.13075084657994
13,-1.6932726957822732e-6,170.0000016932727,-1.5040245709595485e-6,151.00000150402457
14,16.99999952464603,4.7535397129649937e-7,9.999999720380016,2.7961998405601207e-7
15,88.75311972716895,81.24688027283105,41.766173989255975,38.233826010744025
