load_id,pd_served,pshed,qd_served,qshed
1,160.00000026665728,-2.6665728114494414e-7,110.00000018332688,-1.8332687545807858e-7
2,6.880888147041199,61.1191118529588,6.0713718944481165,53.92862810555188
3,870.7054129057344,284.2945870942656,497.54595023184834,162.45404976815166
4,49.07692281345561,435.9230771865444,19.2260109990857,170.7739890009143
5,-1.0677841544723785e-6,128.00000106778415,-7.174174787861294e-7,86.00000071741748
6,229.999989407411,1.0592589006819253e-5,131.999993920775,6.079224988297938e-6
7,26.146996059106243,143.85300394089376,19.22573239640165,105.77426760359835
8,117.0000011503594,-1.1503593952966185e-6,68.00000066858495,-6.685849456289361e-7
9,120.00000019999295,-1.9999295375328074e-7,90.00000014999472,-1.4999471886767424e-7
10,66.00000064892069,-6.489206896276301e-7,38.000000373621,-3.736209990279349e-7
11,120.00000019999295,-1.9999295375328074e-7,90.00000014999472,-1.4999471886767424e-7
12,29.34496415649923,260.65503584350074,21.45218069371668,190.54781930628332
13,-1.503261637633668e-6,170.00000150326164,-1.3352500428393169e-6,151.00000133525003
14,17.000000167146236,-1.6714623640723403e-7,10.000000098321316,-9.832131553366708e-8
15,20.027260772635444,149.97273922736457,9.42459330476962,70.57540669523038
