switch_name,phase,p,q,c_mag,current_rating,is_closed
632645,1,0.0,-0.00037521260130799324,0.00036030110113265405,700.0,true
632645,2,115.75369342006279,85.11263776436398,138.5140220233615,700.0,true
632645,3,-9.409401290479901e-7,-0.0003755410834362935,0.0003607193575362286,700.0,true
671692,1,-506.93552585346913,-301.9228667308378,572.8493036181195,700.0,true
671692,2,-384.99999655502523,-219.99742738834894,430.50766679431877,700.0,true
671692,3,-538.7102842925684,-186.23457640980132,553.3913198815766,700.0,true
632633,1,506.9355190332571,87.04721186786882,493.91356315113626,700.0,true
632633,2,384.999994805826,6.106725585556934,371.2118705382066,700.0,true
632633,3,538.7102796611545,-28.288992920187596,518.1599775937583,700.0,true
646611,1,0.0,0.0,0.0,700.0,true
646611,2,0.0,0.0,0.0,700.0,true
646611,3,0.0,0.0,0.0,700.0,true
