load_id,pd,qd,pshed,qshed,z_demand
1,159.99999998121078,109.99999998708242,1.8789216807388632e-8,1.2917588320219528e-8,0.9999999998825674
2,17.95300568597782,15.840887369980429,50.04699431402218,44.15911263001957,0.26401478949967383
3,474.2646368411955,271.00836390925457,680.7353631588045,388.9916360907455,0.41061873319584025
4,128.0471729073418,50.16281000493803,356.95282709265825,139.83718999506198,0.26401478949967383
5,7.119045072213377,4.783108407893363,120.88095492778662,81.21689159210663,0.05561753962666701
6,230.0000022693152,132.0000013023896,-2.269315180103161e-6,-1.3023895834497176e-6,1.0000000098665878
7,170.00000169106195,125.00000124342792,-1.6910619695008375e-6,-1.243427920512595e-6,1.0000000099474233
8,117.00000111753324,68.0000006495065,-1.1175332368929527e-6,-6.495065014375822e-7,1.0000000095515662
9,119.99999998590809,89.99999998943106,1.4091914090903216e-8,1.0568931598924824e-8,0.9999999998825674
10,66.00000063040336,38.00000036295952,-6.304033630660326e-7,-3.629595095586392e-7,1.0000000095515662
11,119.99999998590809,89.99999998943106,1.409191397641147e-8,1.0568932717521181e-8,0.9999999998825674
12,76.56428895490541,55.97113537393085,213.4357110450946,156.02886462606915,0.26401478949967383
13,169.99999993616183,150.9999999432967,6.383814464291128e-8,5.6703295730378716e-8,0.9999999996244814
14,17.000000162376626,10.000000095515663,-1.6237662473826511e-7,-9.551566164263238e-8,1.0000000095515662
15,-1.6835645611484283e-6,-7.922656758345545e-7,170.00000168356456,80.00000079226568,-9.903320947931931e-9
