load_id,pd,qd,pshed,qshed,z_demand
1,159.99999974953363,109.99999982780437,2.504663781648049e-7,1.7219562063539312e-7,0.9999999984345852
2,-6.702766738035118e-7,-5.914205945325104e-7,68.00000067027668,60.000000591420594,-9.857009908875173e-9
3,816.8496363937081,466.7712207964046,338.15036360629193,193.22877920359534,0.7072291224187949
4,-4.780649805804459e-6,-1.872831882686283e-6,485.0000047806498,190.0000018728319,-9.857009908875173e-9
5,106.20968378312529,71.3596312917873,21.79031621687472,14.640368708212703,0.8297631545556663
6,-2.235328065590707e-6,-1.282883933295536e-6,230.00000223532805,132.00000128288394,-9.718817676481333e-9
7,169.9999999094322,124.99999993340603,9.056779803113715e-8,6.659396976772574e-8,0.9999999994672483
8,117.00000072073388,68.00000041888806,-7.207338873809474e-7,-4.1888806544413557e-7,1.0000000061601186
9,119.99999981215022,89.99999985911266,1.8784976984086841e-7,1.4088732781242798e-7,0.9999999984345852
10,66.00000040656784,38.00000023408451,-4.065678351434161e-7,-2.3408451419889179e-7,1.0000000061601186
11,119.99999981215022,89.99999985911266,1.8784976939721265e-7,1.4088732703527175e-7,0.9999999984345852
12,-2.8585328735738004e-6,-2.0896861006815367e-6,290.00000285853287,212.0000020896861,-9.857009908875173e-9
13,96.9774624032862,86.13880484056597,73.0225375967138,64.86119515943403,0.5704556611958012
14,17.000000104722016,10.000000061601186,-1.0472201742710006e-7,-6.160118738104919e-8,1.0000000061601186
15,169.9999976748348,79.9999989058046,2.3251652263531412e-6,1.0941953834192444e-6,0.9999999863225576
