switch_name,phase,p,q,c_mag,current_rating,is_closed
632645,1,378.49289591436127,226.9471003568224,425.501953882007,700.0,true
632645,2,442.28321092300416,280.58746496787495,505.94778689382747,700.0,true
632645,3,442.2832086884068,128.74155076223198,444.3333022848011,700.0,true
671692,1,0.0,0.0,0.0,700.0,true
671692,2,0.0,0.0,0.0,700.0,true
671692,3,0.0,0.0,0.0,700.0,true
632633,1,208.48872617052692,-61.600201143555616,209.60723341673406,700.0,true
632633,2,119.99999914187356,-124.94713784937043,167.34166359559654,700.0,true
632633,3,168.48872815526045,-81.41927260894488,180.5055198992975,700.0,true
646611,1,378.49289591436127,226.94747139990582,426.80943302524963,700.0,true
646611,2,272.283212131236,155.5878354390726,303.7745656231663,700.0,true
646611,3,442.2832098060708,128.74192188521684,445.96816451537126,700.0,true
