switch_name,phase,p,q,c_mag,current_rating,is_closed
632645,1,-4.203168204818035e-6,-0.0004135445331326814,0.0004163412319197843,700.0,true
632645,2,285.1737212679583,191.1375296574622,336.37813831685355,700.0,true
632645,3,115.06009063029228,66.20105427365036,136.28713887665364,700.0,true
671692,1,-513.5088964785424,-306.7954731833696,618.651148653106,700.0,true
671692,2,-385.0000257761135,-219.99700942127708,436.8940105755845,700.0,true
671692,3,-555.2422211921435,-211.33339626142845,629.2376248918383,700.0,true
632633,1,1262.6219454853306,525.4390956675938,1376.7668297220678,700.0,true
632633,2,574.7256552461961,166.2331985643582,586.2136466839222,700.0,true
632633,3,1076.857892309047,427.4962735116111,1189.5198853194165,700.0,true
646611,1,0.0,0.0,0.0,700.0,true
646611,2,0.0,0.0,0.0,700.0,true
646611,3,0.0,0.0,0.0,700.0,true
