switch_name,phase,p,q,c_mag,current_rating,is_closed
632645,1,468.2704818548493,203.50203839939795,551.2975080014606,700.0,true
632645,2,359.40422620707477,211.5993464015083,457.43424633308996,700.0,true
632645,3,443.9719958544357,216.25641503338494,546.5587061439728,700.0,true
671692,1,52.84033754876714,-43.19372662234157,83.75000266010099,700.0,true
671692,2,-184.96682895973814,-120.93038936106807,270.92351429225755,700.0,true
671692,3,-102.549329352876,-51.52911635467524,140.8280598482858,700.0,true
632633,1,526.8689462669041,226.36812027248016,619.1723345775522,700.0,true
632633,2,329.86646302435054,127.75375243989976,387.97845849893,700.0,true
632633,3,493.1169503977499,239.0956067812194,606.5276972543945,700.0,true
646611,1,468.2704818548493,203.50230559832238,576.1717346062699,700.0,true
646611,2,137.7873347809566,63.498965701293955,176.80166761141018,700.0,true
646611,3,351.9354217510197,163.4356799431515,452.22631551402964,700.0,true
