switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,177.51918075924797,101.66976572662254,199.99999999987958,200.0,true
670671,2,175.19824502550804,100.11046654218178,199.9999999998931,200.0,true
670671,3,203.07479543673213,9.412726784411948,199.99999999989438,200.0,true
671692,1,0.0,0.0,0.0,200.0,true
671692,2,0.0,0.0,0.0,200.0,true
671692,3,0.0,0.0,0.0,200.0,true
632645,1,0.0,-0.00036317031893236414,0.00035456950404346387,200.0,true
632645,2,171.57426219866738,107.5983680391043,199.99999999985275,200.0,true
632645,3,115.0,65.99964139554321,130.1717957025514,200.0,true
632633,1,204.80352575770098,-4.429119837956139,199.999999999946,200.0,true
632633,2,120.0,-61.44258427925658,133.1365841056922,200.0,true
632633,3,164.80352575717444,-22.7185053992947,163.32398356819112,200.0,true
634675,1,44.80352575784756,-114.42851605121602,120.20848159147002,200.0,true
634675,2,0.0,-151.44199276922225,149.49576547483832,200.0,true
634675,3,44.80352575728437,-112.71790828576464,119.31546660576804,200.0,true
646611,1,0.0,0.0,0.0,200.0,true
646611,2,0.0,0.0,0.0,200.0,true
646611,3,0.0,0.0,0.0,200.0,true
