switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,20.333646742949966,44.549720079740915,48.31983351928257,1441.066271897306,true
670671,2,28.641699994666514,44.5344029923214,52.24549842460765,1441.066271897306,true
670671,3,22.696804805431356,42.64020666706842,47.6773861033348,1441.066271897306,true
671692,1,9.562143548746464,20.24397196326973,23.011066879763593,700.0,true
671692,2,10.116945117376897,18.374815011209783,21.558781175559517,700.0,true
671692,3,8.410894253918386,22.506243044849953,24.69466812916919,700.0,true
632645,1,-0.6715016937814096,-18.03000610974051,17.79118806346057,700.0,true
632645,2,-3.374752636840114,-16.665318069112768,16.76460769392778,700.0,true
632645,3,0.8640915602817008,-19.648069550736274,19.39832389358017,700.0,true
632633,1,7.802625356799136,-12.98750219803414,14.940068014108439,700.0,true
632633,2,-4.767445034966808,-18.054775929698973,18.41115869156568,700.0,true
632633,3,4.906002591577411,-15.703098349035866,16.226830410709592,700.0,true
634675,1,1.8614476702491893,-17.071516745401855,17.66431906147967,1441.066271897306,true
634675,2,-9.223328299879268,-21.396143264009023,23.965668359197128,1441.066271897306,true
634675,3,0.45011932666495075,-19.044465685801267,19.595167768792944,1441.066271897306,true
646611,1,-0.6715016937814096,-18.02967933702249,18.56837352204612,700.0,true
646611,2,-13.474754344831412,-23.276488613841618,27.679601487933947,700.0,true
646611,3,-4.185909069428789,-22.54600400917599,23.600220995736322,700.0,true
