switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,128.0,85.91676856459095,152.85897333873365,200.0,true
670671,2,0.0,-0.08257336281098188,0.08220681855920205,200.0,true
670671,3,170.0,79.9205550668099,190.64921789055197,200.0,true
671692,1,0.0,-0.08042398204788595,0.07974460051971229,200.0,true
671692,2,0.0,-0.07977765370943964,0.07942351964741028,200.0,true
671692,3,0.0,-0.07676536789894989,0.07790963662573257,200.0,true
632645,1,0.0,-0.0003523705531875976,0.0003492606589393137,200.0,true
632645,2,115.0,65.99965149062552,131.998589663054,200.0,true
632645,3,115.0,65.99966098943925,133.87676902230297,200.0,true
632633,1,160.0,109.99941476755232,192.45092121970774,200.0,true
632633,2,120.0,89.99941928721051,149.3269939331228,200.0,true
632633,3,120.0,89.99943586538868,151.45174004828584,200.0,true
634675,1,0.0,0.0,0.0,200.0,true
634675,2,0.0,0.0,0.0,200.0,true
634675,3,0.0,0.0,0.0,200.0,true
646611,1,0.0,0.0,0.0,200.0,true
646611,2,0.0,0.0,0.0,200.0,true
646611,3,0.0,0.0,0.0,200.0,true
