bus_name,phase,voltage_pu
611,A,0.9838101206483572
611,B,1.0247145478695279
611,C,0.9558654010055421
632,A,0.9936754122705084
632,B,1.0206312418036756
632,C,0.9747028511191514
633,A,0.9936754094730407
633,B,1.0206312397629467
633,C,0.974702848979192
634,A,0.9906649431781611
634,B,1.0187436495774123
634,C,0.9720141484235532
645,A,0.9936754122705086
645,B,1.0206312369599981
645,C,0.9747028490727703
646,A,0.9942591242975091
646,B,1.0189455306036996
646,C,0.9735851526254647
652,A,0.9776082961607164
652,B,1.0269118335729794
652,C,0.95674927611096
670,A,0.9841557355487732
670,B,1.0249654200733354
670,C,0.9582775481406782
671,A,0.9841557164049706
671,B,1.0249654124064542
671,C,0.9582775312970399
675,A,0.9776523214961897
675,B,1.027323659575564
675,C,0.9562611300752942
680,A,0.9841557289927401
680,B,1.0249654269708337
680,C,0.9582775449899176
684,A,0.9829291307077639
684,B,1.025241614587321
684,C,0.9570462029740325
692,A,0.9841557063078554
692,B,1.0249654112511495
692,C,0.9582775245019931
rg60,A,1.03
rg60,B,1.03
rg60,C,1.03
