switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,513.6639002536948,306.6976402639059,595.7320335595023,200.0,true
670671,2,672.6896820958846,414.0430223143595,804.7881870927949,200.0,true
670671,3,670.4657959427153,269.7514343574028,727.567692344238,200.0,true
671692,1,0.0,0.0,0.0,200.0,true
671692,2,0.0,0.0,0.0,200.0,true
671692,3,0.0,0.0,0.0,200.0,true
632645,1,0.0,0.0,0.0,200.0,true
632645,2,0.0,0.0,0.0,200.0,true
632645,3,0.0,0.0,0.0,200.0,true
632633,1,160.34105477440278,110.50858981615644,193.0349991519682,200.0,true
632633,2,120.16454381432877,90.27915641991437,151.38792189452442,200.0,true
632633,3,120.30472444789301,90.25297763004605,150.2796418144706,200.0,true
634675,1,0.0,0.0,0.0,200.0,true
634675,2,0.0,0.0,0.0,200.0,true
634675,3,0.0,0.0,0.0,200.0,true
646611,1,-3.989730206780735e-6,0.000421109927379179,0.000419119296932973,200.0,true
646611,2,-285.3489494032433,-191.55899106817594,353.5551644639149,200.0,true
646611,3,-114.99999553038762,-65.999589874646,133.85632227856956,200.0,true
