load_id,pd,qd,pshed,qshed,z_demand
1,127.82347610617725,87.87863982299686,32.176523893822754,22.121360177003144,0.7988967256636078
2,54.57306950197546,48.152708384095995,13.426930498024536,11.847291615904005,0.8025451397349332
3,1063.296302032947,607.5978868759697,91.70369796705302,52.40211312403029,0.9206028589029844
4,389.23439277144263,152.48357654963732,95.76560722855739,37.51642345036267,0.8025451397349332
5,65.63095840140616,44.09580017594477,62.369041598593846,41.90419982405524,0.5127418625109856
6,158.68530111778495,91.07156411977223,71.31469888221503,40.92843588022778,0.6899360918164563
7,102.73591293044994,75.54111244886025,67.26408706955007,49.458887551139746,0.604328899590882
8,92.6226362710828,53.83195954216778,24.3773637289172,14.16804045783222,0.7916464638554085
9,95.86760707963293,71.9007053097247,24.132392920367064,18.099294690275293,0.7988967256636078
10,52.24866661445696,30.082565626505524,13.751333385543038,7.9174343734944745,0.7916464638554085
11,95.86760707963293,71.9007053097247,24.132392920367064,18.099294690275293,0.7988967256636078
12,232.73809052313064,170.13956962380584,57.26190947686937,41.86043037619413,0.8025451397349332
13,114.84218441767963,102.00688145335074,55.157815582320346,48.99311854664924,0.6755422612804685
14,13.457989885541945,7.916464638554085,3.542010114458055,2.083535361445916,0.7916464638554085
15,113.17583290782932,53.25921548603732,56.82416709217069,26.740784513962677,0.6657401935754665
