switch_name,phase,p,q,c_mag,current_rating,is_closed
632645,1,461.83753093963907,203.1596242152519,507.33720067719406,700.0,true
632645,2,369.4684968489822,219.00824035044874,426.6858227279819,700.0,true
632645,3,439.362940337505,216.84847296855062,501.6419058501726,700.0,true
671692,1,46.32226283891842,-43.65718031348522,78.13255470247559,700.0,true
671692,2,-173.3930404690524,-112.58540967968332,253.52813638638244,700.0,true
671692,3,-104.36866842924873,-51.90408535314988,143.0691602989543,700.0,true
632633,1,532.8564919026854,230.75019113627266,583.8845977586222,700.0,true
632633,2,318.0729719389961,123.0129673531283,338.7959438251135,700.0,true
632633,3,494.66056968827627,243.07041294904312,564.2937425003563,700.0,true
646611,1,461.83753093963907,203.15989149679953,569.9525052828157,700.0,true
646611,2,148.72550175133384,71.48073430575509,192.03129297467493,700.0,true
646611,3,347.75824669519733,164.27560068484843,447.6834520820294,700.0,true
