switch_name,phase,p,q,c_mag,current_rating,is_closed
632645,1,237.21912991880401,135.55083383789136,263.48061099584663,264.0,true
632645,2,240.12551858915486,137.21879256799784,263.9999998179648,264.0,true
632645,3,269.1346263799713,44.30317547440456,263.99999953127275,264.0,true
671692,1,0.0,0.0,0.0,70.0,false
671692,2,0.0,0.0,0.0,70.0,false
671692,3,0.0,0.0,0.0,70.0,false
632633,1,321.4368911721935,3.331849653731823,310.0000000678192,310.0,true
632633,2,130.7169247408883,-119.13991015557394,168.82844518330975,310.0,true
632633,3,250.70453186869963,-11.377372898121605,242.90554713425544,310.0,true
646611,1,237.21912991880401,135.55120521119125,263.99999941995617,264.0,true
646611,2,237.21912230925042,135.55115190897155,261.50790405588475,264.0,true
646611,3,266.22823416355845,42.63552763881028,261.37440842297696,264.0,true
