load_id,pd_served,pshed,qd_served,qshed
1,15.387457602562854,144.61254239743715,10.578877101761963,99.42112289823804
2,47.724427045307785,20.275572954692215,42.10978856938922,17.890211430610783
3,1010.3874576025628,144.6125423974372,577.3642614871787,82.63573851282126
4,340.38745760256285,144.61254239743715,133.34766380306587,56.65233619693413
5,0.0,128.0,0.0,86.0
6,153.86655701485756,76.13344298514244,88.30602402591826,43.69397597408174
7,170.0,0.0,125.0,0.0
8,0.0,117.0,0.0,68.0
9,11.54059320192214,108.45940679807786,8.655444901441607,81.34455509855839
10,0.0,66.0,0.0,38.0
11,11.54059320192214,108.45940679807786,8.655444901441607,81.34455509855839
12,203.5306447520479,86.46935524795211,148.78791961184191,63.212080388158085
13,25.387457602562854,144.61254239743715,22.55003587051171,128.44996412948828
14,0.0,17.0,0.0,10.0
15,27.58785431017617,142.41214568982383,12.98251967537702,67.01748032462298
