switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,178.85951087040243,102.20213139910102,200.00000000019668,200.0,true
670671,2,178.85950871291053,102.2021300728004,199.99999822895967,200.0,true
670671,3,178.85951087040243,78.97870620442427,189.82596338063246,200.0,true
671692,1,0.0,0.0,0.0,200.0,true
671692,2,0.0,0.0,0.0,200.0,true
671692,3,0.0,0.0,0.0,200.0,true
632645,1,0.0,0.0,0.0,200.0,true
632645,2,0.0,0.0,0.0,200.0,true
632645,3,0.0,0.0,0.0,200.0,true
632633,1,0.0,0.0,0.0,200.0,true
632633,2,0.0,0.0,0.0,200.0,true
632633,3,0.0,0.0,0.0,200.0,true
634675,1,0.0,0.0,0.0,200.0,true
634675,2,0.0,0.0,0.0,200.0,true
634675,3,0.0,0.0,0.0,200.0,true
646611,1,0.0,0.0003670223464711373,0.0003563470234724393,200.0,true
646611,2,2.157491869532761e-6,0.00036853223869570684,0.00035785642619988407,200.0,true
646611,3,0.0,0.0003674292096193458,0.0003565444832549104,200.0,true
