switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,178.8593527539327,102.20240811078301,199.99999999991405,200.0,true
670671,2,178.85935229770575,102.20240890924066,199.99999999993213,200.0,true
670671,3,192.80382531916783,2.0885785236724534,187.19916190046666,200.0,true
671692,1,0.0,0.0,0.0,200.0,true
671692,2,0.0,0.0,0.0,200.0,true
671692,3,0.0,0.0,0.0,200.0,true
632645,1,0.0,0.0,0.0,200.0,true
632645,2,0.0,0.0,0.0,200.0,true
632645,3,0.0,0.0,0.0,200.0,true
632633,1,206.23587954042608,-5.35562700698251,199.99999999992832,200.0,true
632633,2,122.97136071348903,-54.53027453260273,130.13793518794768,200.0,true
632633,3,157.71506572952435,-24.5264774783573,154.6849821012795,200.0,true
634675,1,46.23587954051084,-115.35501462366095,120.71133697472858,200.0,true
634675,2,2.971360713552605,-144.5296582559659,139.81605752741672,200.0,true
634675,3,37.71506572958793,-114.52586462976628,117.06452769450105,200.0,true
646611,1,0.0,0.0,0.0,200.0,true
646611,2,0.0,0.0,0.0,200.0,true
646611,3,0.0,0.0,0.0,200.0,true
