load_id,pd,qd,pshed,qshed,z_demand
1,0.0,0.0,160.0,110.0,0.0
2,0.0,0.0,68.0,60.0,0.0
3,536.5785326112073,306.6163043492613,618.4214673887927,353.38369565073873,0.46457015810494134
4,0.0,0.0,485.0,190.0,0.0
5,0.0,0.0,128.0,86.0,0.0
6,0.0,0.0,230.0,132.0,0.0
7,-2.1574918695327263e-6,-1.5863910805387693e-6,170.00000215749188,125.00000158639108,-1.2691128644310154e-8
8,25.94924118373683,15.081610260633372,91.05075881626317,52.91838973936663,0.2217883861857849
9,0.0,0.0,120.0,90.0,0.0
10,14.638033488261803,8.427958675059825,51.361966511738196,29.572041324940173,0.2217883861857849
11,0.0,0.0,120.0,90.0,0.0
12,0.0,0.0,290.0,212.0,0.0
13,0.0,0.0,170.0,151.0,0.0
14,3.770402565158343,2.2178838618578487,13.229597434841658,7.782116138142151,0.2217883861857849
15,0.0,0.0,170.0,80.0,0.0
