bus_name,phase,voltage_pu
611,A,0.9907108483274699
611,B,1.0324396505533187
611,C,0.9725565539407866
632,A,0.9965864245844634
632,B,1.0366781019433577
632,C,0.9829521087515137
633,A,0.9965864132983642
633,B,1.0366780988062347
633,C,0.9829521014547671
634,A,0.9889369245915254
634,B,1.0394993965022583
634,C,0.9736609118716758
645,A,0.9907108499108834
645,B,1.0324396522431354
645,C,0.9725565553772564
646,A,0.99071084832747
646,B,1.0324396505533187
646,C,0.9725565539407864
652,A,0.9845666925746802
652,B,1.0346317296328549
652,C,0.9733904492274256
670,A,0.9910788271639394
670,B,1.03270599483673
670,C,0.9748478652402974
671,A,0.9910788181805449
671,B,1.0327059883739604
671,C,0.9748478553628197
675,A,0.9889369160897868
675,B,1.0394993953682419
675,C,0.9736609067084053
680,A,0.9910788308435872
680,B,1.0327060030332014
680,C,0.9748478693155932
684,A,0.9898498839332753
684,B,1.0329720653493688
684,C,0.9736784907232623
692,A,0.9889371562779148
692,B,1.0394996550905218
692,C,0.9736612098408491
rg60,A,1.03
rg60,B,1.03
rg60,C,1.03
