switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,513.5923382509385,306.9601243283306,606.677283568434,200.0,true
670671,2,385.0000348883874,219.99643549860934,427.60848781662236,200.0,true
670671,3,555.4616377067108,207.4329673213775,613.2350286417118,200.0,true
671692,1,0.0,0.0,0.0,200.0,true
671692,2,0.0,0.0,0.0,200.0,true
671692,3,0.0,0.0,0.0,200.0,true
632645,1,0.0,0.0,0.0,200.0,true
632645,2,0.0,0.0,0.0,200.0,true
632645,3,0.0,0.0,0.0,200.0,true
632633,1,734.8454801218764,193.20824214238033,766.1239633345064,200.0,true
632633,2,187.43596109942598,-67.80139208151627,191.49162120956325,200.0,true
632633,3,501.0953193599846,195.02020231260167,551.4319092826391,200.0,true
634675,1,570.1442089993046,72.56403854927638,585.0541998066032,200.0,true
634675,2,68.0000155259183,-158.31207302809315,164.94647602267239,200.0,true
634675,3,375.14402632821395,101.98053907559517,403.672069662421,200.0,true
646611,1,0.0,0.0,0.0,200.0,true
646611,2,0.0,0.0,0.0,200.0,true
646611,3,0.0,0.0,0.0,200.0,true
