switch_name,phase,p,q,c_mag,current_rating,is_closed
703800,1,114.16873217405488,12.58956479365363,118.03815341618126,1441.066271897306,true
703800,2,32.84906184782782,-34.82229869615051,49.19568462094323,1441.066271897306,true
703800,3,78.6298721708896,40.3497451079325,90.8234970912705,1441.066271897306,true
801675,1,58.60396584824952,-20.749295001829584,63.870448710156985,1441.066271897306,true
801675,2,-22.71570447797754,-68.16115849163373,73.81328859165258,1441.066271897306,true
801675,3,23.065105845084236,7.010885312449287,24.76686252333322,1441.066271897306,true
800801,1,114.16873217405488,12.58956479365363,118.29983095872227,1441.066271897306,true
800801,2,32.84906184782782,-34.82229869615051,49.304697878274006,1441.066271897306,true
800801,3,78.6298721708896,40.3497451079325,91.02479803393884,1441.066271897306,true
671692,1,419.832404511201,111.10758823181285,446.1164656889548,1441.066271897306,true
671692,2,80.53626750758524,-10.489119775906085,80.56707669673138,1441.066271897306,true
671692,3,289.5622970029913,101.2281519187138,320.10366038635084,1441.066271897306,true
701702,1,89.94573714953862,38.206764693264994,100.68652350084383,1441.066271897306,true
701702,2,8.626066823311554,22.333107207678207,24.65974174367502,1441.066271897306,true
701702,3,54.40687714637333,34.15115934567084,66.19238995147967,1441.066271897306,true
702703,1,79.77863584295199,34.139924170630344,89.33601052950654,1441.066271897306,true
702703,2,-1.5410344832750722,18.266266685043558,18.8718774997756,1441.066271897306,true
702703,3,44.2397758397867,30.08431882303619,55.077833394049215,1441.066271897306,true
671700,1,81.06766868384572,38.97210831401122,92.39918895777802,1441.066271897306,true
671700,2,-0.25200164238133127,24.304032219781654,24.111002680254856,1441.066271897306,true
671700,3,45.52880868068045,32.70082718288054,58.49637700031674,1441.066271897306,true
