switch_name,phase,p,q,c_mag,current_rating,is_closed
703800,1,76.66666666666667,45.41672517477092,88.88827075497909,1441.066271897306,true
703800,2,76.06666666666666,53.26391139262491,88.44635119022364,1441.066271897306,true
703800,3,62.06666666666667,53.26377360040136,83.7854755192887,1441.066271897306,true
801675,1,76.66666666666667,45.41672517477092,88.88827075497909,1441.066271897306,true
801675,2,76.06666666666666,53.26391139262491,88.44635119022364,1441.066271897306,true
801675,3,62.06666666666667,53.26377360040136,83.7854755192887,1441.066271897306,true
800801,1,76.66666666666667,45.41672517477092,88.88827075497909,1441.066271897306,true
800801,2,76.06666666666666,53.26391139262491,88.44635119022364,1441.066271897306,true
800801,3,62.06666666666667,53.26377360040136,83.7854755192887,1441.066271897306,true
671692,1,408.3333333333333,-56.41302720627889,410.67114881071944,1441.066271897306,true
671692,2,-8.066666666666666,-213.72868191304755,205.03815050684614,1441.066271897306,true
671692,3,227.93333333333334,-31.84264249348576,234.8074980206564,1441.066271897306,true
701702,1,6.666666666666667,-1.6657556434697538,6.854581838035437,1441.066271897306,true
701702,2,6.066666666666666,6.181430574384244,8.249333009454961,1441.066271897306,true
701702,3,-5.0,6.181292782160687,8.144524069618384,1441.066271897306,true
702703,1,6.666666666666667,-1.6657556434697538,6.854581838035437,1441.066271897306,true
702703,2,6.066666666666666,6.181430574384244,8.249333009454961,1441.066271897306,true
702703,3,-5.0,6.181292782160687,8.144524069618384,1441.066271897306,true
671700,1,0.0,0.0,0.0,1441.066271897306,false
671700,2,0.0,0.0,0.0,1441.066271897306,false
671700,3,0.0,0.0,0.0,1441.066271897306,false
