load_id,pd_served,pshed,qd_served,qshed
1,74.46111781042293,85.53888218957707,51.192018494665774,58.807981505334226
2,63.204890178537944,4.795109821462056,55.76902074576878,4.230979254231222
3,1154.9999984278024,1.5721975614724215e-6,659.9999991016014,8.983986390376231e-7
4,450.79958436163093,34.200415638369066,176.60189902826778,13.39810097173222
5,42.84816242716892,85.15183757283108,28.78860913075412,57.211390869245875
6,215.50285446670898,14.497145533291018,123.67989908524167,8.320100914758328
7,109.70715655386134,60.29284344613866,80.66702687783922,44.33297312216078
8,31.360778495769598,85.6392215042304,18.226777245404552,49.77322275459545
9,55.84583835781721,64.1541616421828,41.88437876836291,48.11562123163709
10,17.690695561716183,48.30930443828382,10.185551990079015,27.814448009920987
11,55.84583835781721,64.1541616421828,41.88437876836291,48.11562123163709
12,269.55026693788244,20.44973306211756,197.05053996838302,14.94946003161698
13,100.66890332696047,69.33109667303953,89.41767295512372,61.58232704487628
14,4.556694311351138,12.443305688648863,2.680408418441846,7.319591581558154
15,125.75724806060884,44.242751939391155,59.179881440286515,20.820118559713485
