load_id,pd_served,pshed,qd_served,qshed
1,128.00000007716454,31.999999922835457,88.00000005305063,21.999999946949373
2,54.40000003279493,13.599999967205072,48.000000028936704,11.999999971063296
3,924.0000005570316,230.99999944296837,528.0000003183038,131.99999968169618
4,388.00000023390504,96.99999976609496,152.0000000916329,37.9999999083671
5,102.40000006173165,25.599999938268354,68.80000004147595,17.199999958524046
6,184.00000011092402,45.99999988907598,105.60000006366074,26.399999936339256
7,136.00000008198734,33.99999991801266,100.0000000602848,24.999999939715195
8,93.60000005642658,23.39999994357342,54.400000032794935,13.599999967205065
9,96.00000005787341,23.999999942126593,72.00000004340505,17.999999956594948
10,52.80000003183037,13.199999968169628,30.40000001832658,7.59999998167342
11,96.00000005787341,23.999999942126593,72.00000004340505,17.999999956594948
12,232.00000013986073,57.99999986013927,169.600000102243,42.399999897757
13,136.00000008198734,33.99999991801266,120.80000007282405,30.199999927175952
14,13.600000008198732,3.399999991801268,8.000000004822784,1.999999995177216
15,136.00000008198734,33.99999991801266,64.00000003858227,15.999999961417728
