load_id,pd_served,pshed,qd_served,qshed
1,96.66165666130087,63.33834333869913,66.45488895464435,43.545111045355654
2,59.119572480347344,8.880427519652656,52.16432865913001,7.835671340869993
3,1091.6616566812409,63.338343318759144,623.8066609607091,36.19333903929089
4,421.6616566613009,63.338343338699076,165.1870407539117,24.812959246088298
5,64.66165666130088,63.33834333869912,43.44455056931153,42.55544943068847
6,171.27024893140126,58.729751068598745,98.29422982149985,33.705770178500146
7,112.5356788656032,57.4643211343968,82.74682269529647,42.25317730470353
8,53.661656719948354,63.338343280051646,31.187971426978528,36.81202857302147
9,72.49624249597565,47.50375750402435,54.372181871981745,35.627818128018255
10,30.270678149714456,35.729321850285544,17.42857226801741,20.57142773198259
11,72.49624249597565,47.50375750402435,54.372181871981745,35.627818128018255
12,252.12758851912838,37.87241148087162,184.31396126225937,27.68603873774063
13,106.66165667127095,63.33834332872905,94.74064798448184,56.25935201551816
14,7.796992856744632,9.203007143255368,4.586466386320372,5.413533613679628
15,113.05696681951127,56.943033180488726,53.20327850329942,26.796721496700577
