load_id,pd_served,pshed,qd_served,qshed
1,74.46111043582577,85.53888956417423,51.19201342463022,58.80798657536978
2,63.204893434493115,4.7951065655068845,55.7690236186704,4.230976381329597
3,1155.0000111492668,-1.1149266811116831e-5,660.0000063710095,-6.3710094764246605e-6
4,450.7996075842524,34.200392415747615,176.6019081257896,13.398091874210394
5,42.84814895322044,85.15185104677957,28.78860007794498,57.21139992205502
6,215.5028504212937,14.497149578706313,123.67989676352508,8.320103236474921
7,109.70715763601241,60.29284236398759,80.66702767353853,44.33297232646147
8,31.360776713600814,85.63922328639919,18.226776209614147,49.773223790385856
9,55.845832826869334,64.15416717313067,41.884374620152,48.115625379848
10,17.690694556390202,48.3093054436098,10.185551411254965,27.814448588745037
11,55.845832826869334,64.15416717313067,41.884374620152,48.115625379848
12,269.5502808235736,20.449719176426413,197.05055011930207,14.949449880697927
13,100.66889065397594,69.33110934602406,89.41766169853156,61.58233830146844
14,4.556694052403537,12.443305947596464,2.6804082661197275,7.319591733880273
15,125.75724562659747,44.24275437340253,59.17988029486939,20.820119705130608
