load_id,pd_served,pshed,qd_served,qshed
1,96.66165666130092,63.338343338699076,66.45488895464439,43.54511104535561
2,59.119572480347344,8.880427519652656,52.16432865913001,7.835671340869993
3,1091.661656681241,63.338343318758916,623.8066609607092,36.19333903929078
4,421.6616566613009,63.338343338699076,165.1870407539117,24.812959246088298
5,64.66165666130094,63.33834333869906,43.444550569311566,42.555449430688434
6,173.480090509777,56.519909490223,99.56248672735028,32.437513272649724
7,114.47794162105252,55.52205837894748,84.17495707430332,40.82504292569668
8,53.66165671994839,63.33834328005161,31.187971426978553,36.81202857302145
9,72.4962424959757,47.50375750402431,54.37218187198177,35.62781812801823
10,30.270678149714477,35.72932185028552,17.428572268017426,20.571427731982574
11,72.4962424959757,47.50375750402431,54.37218187198177,35.62781812801823
12,252.12758851912838,37.87241148087162,184.31396126225937,27.68603873774063
13,106.661656671271,63.338343328728996,94.74064798448188,56.25935201551812
14,7.796992856744638,9.203007143255363,4.586466386320375,5.413533613679625
15,114.51147332856054,55.48852667143946,53.88775215461672,26.11224784538328
