load_id,pd_served,pshed,qd_served,qshed
1,74.46114084061348,85.53885915938652,51.192034327921775,58.807965672078225
2,63.20488763996556,4.795112360034437,55.76901850585196,4.23098149414804
3,1154.999993898528,6.101472081354586e-6,659.9999965134446,3.48655544257781e-6
4,450.7995662556367,34.200433744363295,176.6018919351979,13.398108064802102
5,42.84816078118906,85.15183921881095,28.7886080248614,57.211391975138596
6,215.5028599890458,14.497140010954212,123.6799022545828,8.3200977454172
7,109.70713605678903,60.292863943210975,80.66701180646251,44.33298819353749
8,31.36078649359105,85.63921350640895,18.22678189371104,49.773218106288965
9,55.845855630460115,64.15414436953989,41.88439172284509,48.11560827715491
10,17.69070007330777,48.30929992669223,10.18555458766205,27.81444541233795
11,55.845855630460115,64.15414436953989,41.88439172284509,48.11560827715491
12,269.55025611161784,20.44974388838216,197.05053205401026,14.949467945989738
13,100.6688974658905,69.3311025341095,89.4176677491145,61.5823322508855
14,4.55669547342776,12.443304526572241,2.6804091020163288,7.319590897983671
15,125.75723529553375,44.24276470446625,59.17987543319235,20.82012456680765
