load_id,pd_served,pshed,qd_served,qshed
1,96.66165666130097,63.33834333869903,66.45488895464442,43.54511104535558
2,59.119572480347344,8.880427519652656,52.16432865913001,7.835671340869993
3,1091.6616566812409,63.338343318759144,623.8066609607091,36.19333903929089
4,421.6616566613009,63.338343338699076,165.1870407539117,24.812959246088298
5,64.66165666130095,63.33834333869905,43.44455056931158,42.55544943068842
6,174.29786502804413,55.70213497195587,100.03181819000794,31.96818180999206
7,114.82049933083789,55.17950066916211,84.42683774326315,40.57316225673685
8,53.661656719948425,63.338343280051575,31.18797142697857,36.81202857302143
9,72.49624249597572,47.50375750402428,54.372181871981795,35.627818128018205
10,30.270678149714495,35.7293218502855,17.428572268017437,20.571427731982563
11,72.49624249597572,47.50375750402428,54.372181871981795,35.627818128018205
12,252.12758851912838,37.87241148087162,184.31396126225937,27.68603873774063
13,106.66165667127103,63.33834332872897,94.74064798448192,56.259352015518076
14,7.796992856744643,9.203007143255357,4.586466386320378,5.413533613679622
15,114.51421574321515,55.485784256784854,53.88904270268948,26.11095729731052
