load_id,pd_served,pshed,qd_served,qshed
1,106.58004053686084,53.419959463139165,73.27377786909182,36.726222130908184
2,52.87810007376285,15.121899926237148,46.6571471239084,13.342852876091598
3,1057.4603783058838,97.53962169411625,604.2630733176479,55.73692668235208
4,377.14527258492626,107.85472741507374,147.74763255904327,42.25236744095673
5,100.01504557518881,27.984954424811193,67.19760874582998,18.80239125417002
6,180.02465149720743,49.97534850279257,103.31849564187556,28.681504358124442
7,115.34344181416697,54.656558185833035,84.81135427512277,40.18864572487723
8,86.05583392609215,30.94416607390785,50.01535646986552,17.984643530134477
9,79.93503040264562,40.06496959735438,59.95127280198422,30.048727198015783
10,48.544316573693,17.455683426306997,27.94975802727779,10.050241972722208
11,79.93503040264562,40.06496959735438,59.95127280198422,30.048727198015783
12,225.50954443222395,64.49045556777605,164.855253171143,47.144746828856995
13,118.53803897285968,51.46196102714032,105.28966991118712,45.71033008881288
14,12.50383911746638,4.496160882533619,7.355199480862576,2.6448005191374238
15,132.331463480877,37.668536519122995,62.27362987335389,17.72637012664611
