load_id,pd_served,pshed,qd_served,qshed
1,118.22772461318117,41.77227538681883,81.28156067156205,28.718439328437952
2,51.22080975376134,16.779190246238663,45.19483213567177,14.805167864328233
3,1055.0567392806556,99.94326071934438,602.8895653032318,57.11043469676815
4,365.3248930966801,119.67510690331989,143.11696842962726,46.88303157037274
5,100.3279971394432,27.672002860556802,67.4078730780634,18.592126921936597
6,176.89068355999257,53.10931644000743,101.5198705648653,30.4801294351347
7,103.56550042678445,66.43449957321555,76.15110325498857,48.84889674501143
8,98.58487750518219,18.41512249481781,57.29719376369563,10.702806236304369
9,88.67079345988587,31.32920654011413,66.5030950949144,23.4969049050856
10,55.611982182410465,10.388017817589535,32.01902004441815,5.9809799555818515
11,88.67079345988587,31.32920654011413,66.5030950949144,23.4969049050856
12,218.44168865574687,71.55831134425313,159.6884068793736,52.31159312062641
13,116.21903400121971,53.78096599878029,103.22984784814221,47.770152151857786
14,14.324298440923908,2.675701559076092,8.426057906425829,1.5739420935741713
15,121.66221206541739,48.33778793458261,57.25280567784348,22.747194322156517
