load_id,pd_served,pshed,qd_served,qshed
1,159.9999972827139,2.7172860939117527e-6,109.99999813186581,1.8681341913406868e-6
2,67.99999771069287,2.2893071331964165e-6,59.999997980023124,2.019976875544671e-6
3,399.0001025385244,755.9998974614756,228.00005859344253,431.99994140655747
4,484.99998367185356,1.632814644381142e-5,189.99999360340655,6.396593448698695e-6
5,127.9999950342359,4.965764105691051e-6,85.99999666362724,3.336372756734818e-6
6,229.99998962041454,1.0379585461350871e-5,131.9999940430205,5.956979492793835e-6
7,169.99999351657925,6.48342074782704e-6,124.99999523277887,4.767221128076926e-6
8,117.00000039447116,-3.944711579606519e-7,68.00000022926528,-2.292652823143726e-7
9,119.99999796203542,2.037964577539242e-6,89.99999847152657,1.5284734331544314e-6
10,66.00000022252219,-2.225221891194451e-7,38.00000012811884,-1.28118841757896e-7
11,119.99999796203542,2.037964577539242e-6,89.99999847152657,1.5284734331544314e-6
12,289.99999023677844,9.763221555658674e-6,211.99999286274837,7.1372516288192855e-6
13,169.9999963263944,3.673605590392981e-6,150.99999673697388,3.263026115973844e-6
14,17.00000005731632,-5.731632057859315e-8,10.000000033715484,-3.3715483738205876e-8
15,165.5999940966904,4.400005903309591,77.92940898667783,2.070591013322172
